ID,Nation,Importance,Title,Name,URL
409,Türkiye,2,Turkey One-Week Repo Rate,turkish one week repo rate,https://www.investing.com/economic-calendar/turkish-one-week-repo-rate-409
410,Brazil,2,Brazil Consumer Price Index (CPI) YoY,brazilian cpi,https://www.investing.com/economic-calendar/brazilian-cpi-410
411,Brazil,2,Brazil Unemployment Rate,brazilian unemployment rate,https://www.investing.com/economic-calendar/brazilian-unemployment-rate-411
412,Brazil,1,Brazil Trade Balance,brazilian trade balance,https://www.investing.com/economic-calendar/brazilian-trade-balance-412
414,Brazil,2,Brazil Industrial Production YoY,brazilian industrial production,https://www.investing.com/economic-calendar/brazilian-industrial-production-414
415,Brazil,2,Brazil Interest Rate Decision,brazilian interest rate decision,https://www.investing.com/economic-calendar/brazilian-interest-rate-decision-415
416,Brazil,2,Brazil Retail Sales YoY,brazilian retail sales,https://www.investing.com/economic-calendar/brazilian-retail-sales-416
418,Mexico,1,Mexico Unemployment Rate n.s.a.,mexican unemployment rate n.s.a.,https://www.investing.com/economic-calendar/mexican-unemployment-rate-n.s.a.-418
420,Mexico,1,Mexico Industrial Production YoY,mexican industrial production,https://www.investing.com/economic-calendar/mexican-industrial-production-420
421,Mexico,1,Mexico Retail Sales YoY,mexican retail sales,https://www.investing.com/economic-calendar/mexican-retail-sales-421
422,Mexico,1,Mexico Trade Balance,mexican trade balance,https://www.investing.com/economic-calendar/mexican-trade-balance-422
424,Sweden,1,Sweden Business Confidence,swedish business confidence,https://www.investing.com/economic-calendar/swedish-business-confidence-424
425,Sweden,2,Sweden Consumer Price Index (CPI) YoY,swedish cpi,https://www.investing.com/economic-calendar/swedish-cpi-425
426,Sweden,2,Sweden Gross Domestic Product (GDP) QoQ,swedish gdp,https://www.investing.com/economic-calendar/swedish-gdp-426
427,Sweden,2,Sweden Interest Rate Decision,swedish interest rate decision,https://www.investing.com/economic-calendar/swedish-interest-rate-decision-427
428,Netherlands,1,Netherlands Gross Domestic Product (GDP) YoY,dutch gdp,https://www.investing.com/economic-calendar/dutch-gdp-428
430,Ukraine,1,Ukraine Consumer Price Index (CPI) MoM,ukrainian cpi,https://www.investing.com/economic-calendar/ukrainian-cpi-430
431,Ukraine,1,Ukraine Gross Domestic Product (GDP) YoY,ukrainian gdp,https://www.investing.com/economic-calendar/ukrainian-gdp-431
433,India,1,India Trade Balance,indian trade balance,https://www.investing.com/economic-calendar/indian-trade-balance-433
435,India,1,India Industrial Production YoY,indian industrial production,https://www.investing.com/economic-calendar/indian-industrial-production-435
436,Argentina,1,Argentina Consumer Price Index (CPI) MoM,argentinian cpi,https://www.investing.com/economic-calendar/argentinian-cpi-436
437,Argentina,1,Argentina Economic Activity YoY,argentinian economic activity,https://www.investing.com/economic-calendar/argentinian-economic-activity-437
441,Argentina,1,Argentina Retail Sales YoY,argentinian retail sales,https://www.investing.com/economic-calendar/argentinian-retail-sales-441
443,Norway,2,Norway Gross Domestic Product (GDP) QoQ,norwegian gdp,https://www.investing.com/economic-calendar/norwegian-gdp-443
444,Norway,2,Norway Interest Rate Decision,norwegian interest rate decision,https://www.investing.com/economic-calendar/norwegian-interest-rate-decision-444
445,Poland,2,Poland Consumer Price Index (CPI) YoY,polish cpi,https://www.investing.com/economic-calendar/polish-cpi-445
446,Poland,2,Poland Gross Domestic Product (GDP) YoY,polish gdp,https://www.investing.com/economic-calendar/polish-gdp-446
447,Poland,2,Poland Interest Rate Decision,polish interest rate decision,https://www.investing.com/economic-calendar/polish-interest-rate-decision-447
451,Hungary,2,Hungary Gross Domestic Product (GDP) YoY,hungarian gdp,https://www.investing.com/economic-calendar/hungarian-gdp-451
452,Hungary,1,Hungary Interest Rate Decision,hungarian interest rate decision,https://www.investing.com/economic-calendar/hungarian-interest-rate-decision-452
454,Belgium,1,Belgium Gross Domestic Product (GDP) QoQ,belgian gdp,https://www.investing.com/economic-calendar/belgian-gdp-454
455,Czech Republic,1,Czech Republic Consumer Price Index (CPI) MoM,czech cpi,https://www.investing.com/economic-calendar/czech-cpi-455
456,Czech Republic,1,Czech Republic Gross Domestic Product (GDP) QoQ,czech gdp,https://www.investing.com/economic-calendar/czech-gdp-456
457,Czech Republic,1,Czech Republic Interest Rate Decision,czech interest rate decision,https://www.investing.com/economic-calendar/czech-interest-rate-decision-457
458,Austria,1,Austria Gross Domestic Product (GDP) QoQ,austrian gdp,https://www.investing.com/economic-calendar/austrian-gdp-458
459,China,2,China Consumer Price Index (CPI) YoY,chinese cpi,https://www.investing.com/economic-calendar/chinese-cpi-459
460,China,2,China Fixed Asset Investment YoY,chinese fixed asset investment,https://www.investing.com/economic-calendar/chinese-fixed-asset-investment-460
461,China,3,China Gross Domestic Product (GDP) YoY,chinese gdp,https://www.investing.com/economic-calendar/chinese-gdp-461
462,China,3,China Industrial Production YoY,chinese industrial production,https://www.investing.com/economic-calendar/chinese-industrial-production-462
463,China,1,China M2 Money Stock YoY,chinese m2 money stock,https://www.investing.com/economic-calendar/chinese-m2-money-stock-463
464,China,2,China Producer Price Index (PPI) YoY,chinese ppi,https://www.investing.com/economic-calendar/chinese-ppi-464
465,China,1,China Retail Sales YoY,chinese retail sales,https://www.investing.com/economic-calendar/chinese-retail-sales-465
466,China,2,China Trade Balance (USD),chinese trade balance,https://www.investing.com/economic-calendar/chinese-trade-balance-466
467,South Korea,2,South Korea Consumer Price Index (CPI) YoY,south korean cpi,https://www.investing.com/economic-calendar/south-korean-cpi-467
468,South Korea,1,South Korea Consumer Confidence,south korean consumer confidence,https://www.investing.com/economic-calendar/south-korean-consumer-confidence-468
469,South Korea,1,South Korea Unemployment Rate,south korean unemployment rate,https://www.investing.com/economic-calendar/south-korean-unemployment-rate-469
470,South Korea,1,South Korea Trade Balance,south korean trade balance,https://www.investing.com/economic-calendar/south-korean-trade-balance-470
471,South Korea,1,South Korea Gross Domestic Product (GDP) QoQ,south korean gdp,https://www.investing.com/economic-calendar/south-korean-gdp-471
472,South Korea,1,South Korea Industrial Production YoY,south korean industrial production,https://www.investing.com/economic-calendar/south-korean-industrial-production-472
473,South Korea,1,South Korea Interest Rate Decision,south korean interest rate decision,https://www.investing.com/economic-calendar/south-korean-interest-rate-decision-473
474,South Korea,1,South Korea Retail Sales MoM,south korean retail sales,https://www.investing.com/economic-calendar/south-korean-retail-sales-474
475,Thailand,1,Thailand Trade account (USD),thai trade balance,https://www.investing.com/economic-calendar/thai-trade-balance-475
476,Thailand,2,Thailand Gross Domestic Product (GDP) YoY,thai gdp,https://www.investing.com/economic-calendar/thai-gdp-476
477,Thailand,1,Thailand Industrial Production YoY,thai industrial production,https://www.investing.com/economic-calendar/thai-industrial-production-477
479,Thailand,1,Thailand Private Consumption MoM,thai private consumption,https://www.investing.com/economic-calendar/thai-private-consumption-479
480,Finland,1,Finland Gross Domestic Product (GDP) QoQ,finnish gdp,https://www.investing.com/economic-calendar/finnish-gdp-480
485,United States,1,United States Gasoline Inventories,gasoline inventories,https://www.investing.com/economic-calendar/gasoline-inventories-485
488,Chile,1,Chile Unemployment Rate,chilean unemployment rate,https://www.investing.com/economic-calendar/chilean-unemployment-rate-488
491,Chile,1,Chile Manufacturing Production YoY,chilean manufacturing production,https://www.investing.com/economic-calendar/chilean-manufacturing-production-491
492,Chile,1,Chile Interest Rate Decision,chilean interest rate decision,https://www.investing.com/economic-calendar/chilean-interest-rate-decision-492
493,Chile,1,Chile Retail Sales YoY,chilean retail sales,https://www.investing.com/economic-calendar/chilean-retail-sales-493
494,Colombia,1,Colombia Consumer Price Index (CPI) YoY,colombian cpi,https://www.investing.com/economic-calendar/colombian-cpi-494
495,Colombia,1,Colombia Gross Domestic Product (GDP) YoY,colombian gdp,https://www.investing.com/economic-calendar/colombian-gdp-495
496,Colombia,1,Colombia Industrial Production YoY,colombian industrial production,https://www.investing.com/economic-calendar/colombian-industrial-production-496
497,Colombia,1,Colombia Interest Rate Decision,colombian interest rate decision,https://www.investing.com/economic-calendar/colombian-interest-rate-decision-497
502,Hong Kong,1,Hong Kong Trade Balance,hong kong trade balance,https://www.investing.com/economic-calendar/hong-kong-trade-balance-502
504,Indonesia,2,Indonesia Trade Balance,indonesian trade balance,https://www.investing.com/economic-calendar/indonesian-trade-balance-504
506,Malaysia,1,Malaysia Trade Balance,malaysian trade balance,https://www.investing.com/economic-calendar/malaysian-trade-balance-506
508,Malaysia,1,Malaysia Industrial Production YoY,malaysian industrial production,https://www.investing.com/economic-calendar/malaysian-industrial-production-508
509,Singapore,1,Singapore Unemployment Rate,singaporean unemployment rate,https://www.investing.com/economic-calendar/singaporean-unemployment-rate-509
510,Singapore,1,Singapore Trade Balance,singaporean trade balance,https://www.investing.com/economic-calendar/singaporean-trade-balance-510
512,Singapore,1,Singapore Industrial Production YoY,singaporean industrial production,https://www.investing.com/economic-calendar/singaporean-industrial-production-512
513,Singapore,1,Singapore Retail Sales YoY,singaporean retail sales,https://www.investing.com/economic-calendar/singaporean-retail-sales-513
514,Peru,1,Peru Consumer Price Index (CPI) MoM,peruvian cpi,https://www.investing.com/economic-calendar/peruvian-cpi-514
515,Peru,1,Peru Gross Domestic Product (GDP) YoY,peruvian gdp,https://www.investing.com/economic-calendar/peruvian-gdp-515
516,Peru,1,Peru Unemployment Rate,peruvian unemployment rate,https://www.investing.com/economic-calendar/peruvian-unemployment-rate-516
518,France,1,France Business Survey,french business survey,https://www.investing.com/economic-calendar/french-business-survey-518
519,France,1,France Consumer Confidence,french consumer confidence,https://www.investing.com/economic-calendar/french-consumer-confidence-519
520,Germany,2,Germany Current Assessment,german current assessment,https://www.investing.com/economic-calendar/german-current-assessment-520
521,Germany,2,Germany Business Expectations,german business expectations,https://www.investing.com/economic-calendar/german-business-expectations-521
522,United States,1,United States Continuing Jobless Claims,continuing jobless claims,https://www.investing.com/economic-calendar/continuing-jobless-claims-522
523,United States,1,United States Chicago Federal Reserve National Activity,chicago fed national activity,https://www.investing.com/economic-calendar/chicago-fed-national-activity-523
524,Vietnam,1,Vietnam Trade Balance,vietnamese trade balance,https://www.investing.com/economic-calendar/vietnamese-trade-balance-524
